order_id,customer_id,order_date,category,product_name,unit_price,quantity,country,payment_method,channel,order_status
ORD103012,CUST1457,07-13-2024,Home & Kitchen,Air Fryer,3195.3,,USA,Credit Card,Website,Returned
ORD102122,CUST1411,2024-01-17,Sports,Resistance Bands,963.17,2.0,India,Credit Card,Mobile App,Delivered
ORD105070,CUST123,03-08-2024,Home & Kitchen,LED Desk Lamp,3227.24,1.0,India,Debit Card,Mobile App,Delivered
ORD102178,CUST259,2024-09-14,Electronics,Smartwatch,3968.71,1.0,India,UPI,Website,Delivered
ORD104970,CUST610,06-01-2024,Fashion,Sunglasses,1571.78,1.0,USA,UPI,Marketplace,Cancelled
ORD101156,CUST304,2024-03-17,Fashion,Sunglasses,2068.7,1.0,India,PayPal,Mobile App,Delivered
ORD101442,CUST1296,2024-08-20,Electronics,USB-C Cable,2019.96,1.0,India,Credit Card,Mobile App,Delivered
ORD103420,CUST286,2024-06-22,Electronics,Smartwatch,3299.66,1.0,USA,PayPal,Website,Cancelled
ORD100611,CUST993,04-19-2024,Toys,RC Car,378.93,2.0,India,UPI,Marketplace,Delivered
ORD102359,CUST1651,2024-04-02,Fashion,Sunglasses,2464.78,1.0,USA,Debit Card,Mobile App,Delivered
ORD101255,CUST1404,2024-04-03,Fashion,Running Shoes,2207.44,1.0,India,Debit Card,Mobile App,Cancelled
ORD104126,CUST749,05-27-2024,Toys,Board Game,1891.09,1.0,India,Debit Card,Mobile App,Delivered
ORD103579,CUST1240,2024-06-13,Beauty,Sunscreen SPF50,1457.89,3.0,India,UPI,Mobile App,Delivered
ORD105874,CUST942,09-14-2024,Sports,Water Bottle,1974.14,,France,UPI,Mobile App,Delivered
ORD103752,CUST820,04-10-2024,Electronics,Bluetooth Speaker,3394.94,4.0,India,UPI,Mobile App,Returned
ORD102608,CUST109,2024-04-01,Fashion,Cotton T-Shirt,651.86,3.0,India,Debit Card,Website,Delivered
ORD105337,CUST498,2024-08-13,Electronics,Bluetooth Speaker,4525.59,3.0,India,Credit Card,Website,Delivered
ORD104874,CUST686,01-10-2024,Sports,Yoga Mat,1732.33,2.0,India,Credit Card,Mobile App,Delivered
ORD101766,CUST53,2024-06-09,Electronics,Bluetooth Speaker,3163.9,1.0,India,Debit Card,Website,Delivered
ORD104242,CUST1410,2024-03-09,Beauty,Face Serum,1106.23,1.0,USA,PayPal,Mobile App,Delivered
ORD100276,CUST1016,2024-07-03,Sports,Dumbbell Set,776.48,,Germany,Credit Card,Marketplace,Delivered
ORD104834,CUST329,2024-06-21,Home & Kitchen,Non-stick Pan Set,3424.59,1.0,USA,Credit Card,MOBILE APP,Delivered
ORD101867,CUST1029,23/04/2024,Beauty,Face Serum,330.45,1.0,INDIA,Debit Card,Website,Delivered
ORD102793,CUST781,2024-05-02,Books,Kids Picture Book,522.9,1.0,France,Net Banking,Marketplace,Delivered
ORD105277,CUST1224,2024-06-08,Toys,RC Car,1241.43,5.0,UK,Debit Card,Mobile App,Delivered
ORD103986,CUST946,12/04/2024,Sports,Dumbbell Set,787.75,1.0,USA,Credit Card,website,Delivered
ORD101966,CUST1311,2024-03-17,Beauty,Makeup Brush Kit,1453.2,1.0,India,COD,MOBILE APP,Delivered
ORD102197,CUST631,09-26-2024,Sports,Cycling Gloves,304.27,1.0,Germany,UPI,Website,Delivered
ORD101536,CUST599,2024-05-20,Sports,Resistance Bands,1117.33,1.0,UAE,credit card,Mobile App,Delivered
ORD105925,CUST461,2024-05-21,Sports,Dumbbell Set,2050.41,2.0,Germany,PayPal,Mobile App,Delivered
ORD101249,CUST843,2024-02-26,Electronics,Wireless Earbuds,2785.33,1.0,USA,UPI,Marketplace,Delivered
ORD104602,CUST1036,2024-03-15,Home & Kitchen,Air Fryer,2553.3,2.0,USA,Credit Card,Marketplace,Delivered
ORD101676,CUST1771,2024-05-01,Toys,RC Car,997.09,2.0,USA,Credit Card,Mobile App,delivered
ORD103626,CUST335,2024-08-03,Electronics,Wireless Earbuds,4176.43,1.0,India,Net Banking,website,Delivered
ORD101311,CUST583,08-09-2024,Fashion,Sunglasses,1262.75,1.0,United States,COD,Marketplace,Delivered
ORD100430,CUST664,2024-05-22,Toys,RC Car,1071.16,1.0,India,UPI,Marketplace,Delivered
ORD101786,CUST331,2024-08-25,Electronics,Bluetooth Speaker,1803.67,2.0,India,UPI,MOBILE APP,Delivered
ORD105474,CUST428,2024-03-10,Home & Kitchen,Blender,3024.18,3.0,India,UPI,Website,Delivered
ORD104821,CUST702,2024-08-29,Fashion,Denim Jacket,2661.78,1.0,India,Debit Card,Mobile App,Delivered
ORD101831,CUST490,2024-07-31,Beauty,Lip Balm Set,1307.19,1.0,USA,UPI,MOBILE APP,Delivered
ORD102136,CUST1196,05-25-2024,Books,Kids Picture Book,133.28,2.0,India,PayPal,Mobile App,Delivered
ORD105186,CUST979,2024-02-23,Home & Kitchen,Storage Containers,570.28,1.0,Germany,UPI,Website,Delivered
ORD102534,CUST1557,2024-08-09,Electronics,Power Bank,4301.18,2.0,UK,COD,Website,Delivered
ORD103877,CUST418,04-09-2024,Electronics,Smartwatch,1150.25,3.0,India,COD,Mobile App,Delivered
ORD104341,CUST543,2024-01-06,Electronics,Smartwatch,4015.49,1.0,USA,Debit Card,Mobile App,Cancelled
ORD101784,CUST172,12/06/2024,Books,Cookbook,766.1,1.0,india,Debit Card,Mobile App,Delivered
ORD102067,CUST1317,2024-04-15,Beauty,Face Serum,881.89,1.0,India,UPI,Marketplace,Delivered
ORD101145,CUST640,04-28-2024,Home & Kitchen,Non-stick Pan Set,2931.27,1.0,india,COD,Mobile App,Delivered
ORD103720,CUST685,03-20-2024,Toys,Board Game,1128.05,1.0,India,Credit Card,Mobile App,Delivered
ORD105256,CUST1762,2024-02-07,Home & Kitchen,Non-stick Pan Set,399.58,1.0,UK,COD,Mobile App,Returned
ORD104501,CUST929,2024-01-11,Toys,Board Game,1133.24,2.0,India,COD,Marketplace,Delivered
ORD105804,CUST1197,2024-04-30,Electronics,Wireless Earbuds,865.72,3.0,India,Debit Card,Marketplace,Delivered
ORD105303,CUST1195,17/09/2024,Sports,Yoga Mat,538.4,2.0,Germany,Debit Card,Marketplace,Delivered
ORD101105,CUST1598,2024-03-05,Books,Cookbook,350.98,1.0,India,Net Banking,Website,Cancelled
ORD102456,,2024-07-17,Beauty,Hair Dryer,1156.56,3.0,UK,Debit Card,Mobile App,Delivered
ORD100608,CUST1101,2024-03-14,Beauty,Hair Dryer,503.25,2.0,USA,Credit Card,Mobile App,Delivered
ORD103557,CUST1443,07-12-2024,Books,Cookbook,193.78,2.0,UAE,Debit Card,Website,Delivered
ORD102861,CUST984,18/08/2024,Fashion,Sunglasses,557.54,1.0,Germany,UPI,Mobile App,Delivered
ORD105379,CUST1156,09/04/2024,Electronics,Phone Case,1374.08,1.0,India,Net Banking,Website,Delivered
ORD100215,CUST1689,02-01-2024,Home & Kitchen,Blender,2950.38,1.0,Germany,COD,Mobile App,Delivered
ORD101217,CUST1188,06-03-2024,Fashion,Denim Jacket,932.18,1.0,India,Credit Card,Mobile App,Delivered
ORD100274,CUST887,16/02/2024,Electronics,Bluetooth Speaker,2855.2,1.0,India,Net Banking,Website,Returned
ORD104555,CUST590,26/01/2024,Toys,RC Car,1736.79,2.0,France,UPI,Mobile App,Delivered
ORD105575,CUST481,2024-02-13,Beauty,Lip Balm Set,864.35,2.0,USA,Debit Card,Mobile App,Delivered
ORD101223,CUST875,2024-05-28,Toys,Puzzle 1000pc,1902.99,3.0,Germany,COD,Marketplace,Delivered
ORD102387,CUST1348,03/09/2024,Books,Cookbook,355.49,1.0,India,credit card,Mobile App,Delivered
ORD102927,CUST871,05-06-2024,Electronics,Bluetooth Speaker,1346.68,4.0,India,Debit Card,Website,Cancelled
ORD102645,CUST40,06-10-2024,Fashion,Cotton T-Shirt,1552.57,1.0,UK,COD,Website,Delivered
ORD104297,CUST730,2024-05-24,Electronics,Phone Case,2102.46,2.0,Germany,PayPal,Mobile App,Cancelled
ORD105484,CUST71,2024-01-20,Electronics,Bluetooth Speaker,3815.34,2.0,India,COD,Website,Delivered
ORD104029,CUST1534,08-16-2024,Electronics,Wireless Earbuds,4484.03,1.0,India,UPI,Website,Delivered
ORD101555,CUST1100,2024-05-13,Electronics,Bluetooth Speaker,1862.31,2.0,USA,PayPal,website,Delivered
ORD104986,CUST414,2024-01-07,Sports,Resistance Bands,1343.19,1.0,India,UPI,Marketplace,Delivered
ORD104048,CUST599,02-20-2024,Electronics,Power Bank,3140.01,1.0,India,UPI,Marketplace,Delivered
ORD105496,CUST238,02-14-2024,Electronics,Power Bank,1450.35,,Germany,UPI,Marketplace,Delivered
ORD101361,CUST1103,09-16-2024,Fashion,Sunglasses,386.78,1.0,UAE,Credit Card,Mobile App,Delivered
ORD100656,CUST978,2024-07-13,Fashion,Cotton T-Shirt,227.2,1.0,India,COD,Mobile App,Delivered
ORD105995,CUST1235,2024-07-25,Sports,Resistance Bands,2453.33,2.0,France,Credit Card,Website,Returned
ORD103786,CUST356,2024-01-13,Sports,Yoga Mat,1970.27,1.0,Germany,credit card,Mobile App,Delivered
ORD103018,CUST539,04-28-2024,Home & Kitchen,LED Desk Lamp,1689.41,1.0,UK,Credit Card,Mobile App,Delivered
ORD100716,CUST938,18/09/2024,Electronics,Power Bank,4529.43,1.0,USA,UPI,Mobile App,Delivered
ORD100052,CUST865,07-02-2024,Electronics,Power Bank,996.84,1.0,USA,UPI,Mobile App,Delivered
ORD103162,CUST280,2024-04-20,Sports,Dumbbell Set,731.32,1.0,France,Debit Card,Mobile App,Delivered
ORD100388,CUST1488,08/02/2024,Beauty,Sunscreen SPF50,1063.12,1.0,India,Credit Card,Mobile App,Delivered
ORD100725,CUST431,2024-03-18,Home & Kitchen,Air Fryer,3307.56,4.0,India,PayPal,Mobile App,Delivered
ORD102672,CUST1435,01-15-2024,Beauty,Hair Dryer,1010.5,1.0,Germany,UPI,website,Delivered
ORD103357,CUST1712,2024-09-12,Fashion,Running Shoes,1011.05,1.0,India,Debit Card,Mobile App,Delivered
ORD104700,CUST906,02-04-2024,Sports,Resistance Bands,2200.94,5.0,USA,credit card,Website,Delivered
ORD103213,CUST1304,2024-07-09,Electronics,Smartwatch,917.13,1.0,India,Credit Card,Website,Delivered
ORD103179,CUST176,13/07/2024,Toys,Building Blocks Set,1461.58,1.0,France,,Mobile App,Cancelled
ORD102074,CUST214,2024-01-20,Books,Self-Help Guide,508.1,3.0,USA,UPI,Mobile App,Delivered
ORD104304,CUST1287,2024-09-15,Home & Kitchen,Non-stick Pan Set,1332.84,1.0,India,Credit Card,Website,Delivered
ORD104914,CUST1402,2024-03-28,Home & Kitchen,LED Desk Lamp,397.32,3.0,India,,Website,Delivered
ORD102941,CUST1390,01-21-2024,Sports,Cycling Gloves,533.38,3.0,India,UPI,website,Delivered
ORD103245,CUST909,02-14-2024,Fashion,Running Shoes,324.18,2.0,USA,COD,Marketplace,Returned
ORD104565,CUST1009,2024-05-25,Home & Kitchen,Blender,366.22,3.0,India,UPI,Mobile App,Returned
ORD100195,CUST421,24/01/2024,Fashion,Cotton T-Shirt,2539.31,2.0,India,COD,Mobile App,Delivered
ORD100721,CUST1610,25/07/2024,Toys,Puzzle 1000pc,1118.27,1.0,USA,Debit Card,Mobile App,Delivered
ORD105037,CUST277,06-23-2024,Home & Kitchen,LED Desk Lamp,2839.9,1.0,USA,Credit Card,Mobile App,Delivered
ORD104401,CUST1535,2024-03-25,Toys,Board Game,106017.0,1.0,India,COD,MOBILE APP,Cancelled
ORD104781,CUST1673,2024-09-11,Beauty,Makeup Brush Kit,1187.26,1.0,nan,Credit Card,Website,Delivered
ORD102379,CUST810,2024-01-30,Beauty,Makeup Brush Kit,861.08,1.0,USA,credit card,Marketplace,Delivered
ORD103310,CUST1019,01-31-2024,Electronics,Phone Case,2816.23,1.0,India,UPI,Marketplace,Delivered
ORD103019,CUST1696,03-13-2024,Beauty,Face Serum,1017.68,1.0,India,Credit Card,Website,Delivered
ORD101144,CUST685,21/01/2024,Home & Kitchen,Air Fryer,1141.08,2.0,Germany,UPI,Website,Cancelled
ORD104545,CUST192,23/05/2024,Fashion,Cotton T-Shirt,220.62,1.0,Germany,Debit Card,MOBILE APP,Delivered
ORD104382,CUST727,08/01/2024,Home & Kitchen,Air Fryer,1090.57,,France,credit card,Marketplace,Delivered
ORD101830,,2024-02-25,Sports,Cycling Gloves,1402.07,1.0,India,Credit Card,Mobile App,Delivered
ORD101886,CUST1057,2024-01-05,Home & Kitchen,LED Desk Lamp,789.11,1.0,India,Net Banking,Website,Delivered
ORD102580,CUST823,2024-02-05,Fashion,Denim Jacket,1793.71,1.0,India,Net Banking,Website,Delivered
ORD103964,CUST667,17/07/2024,Books,Self-Help Guide,379.23,1.0,India,credit card,Website,Delivered 
ORD104965,CUST698,09-04-2024,Sports,Cycling Gloves,790.67,1.0,France,UPI,Mobile App,Delivered
ORD102757,CUST1097,05-20-2024,Fashion,Leather Wallet,428.15,1.0,India,Debit Card,MOBILE APP,delivered
ORD103620,CUST1622,2024-04-13,Books,Kids Picture Book,235.11,1.0,India,Debit Card,Website,Delivered
ORD102762,CUST1543,05-05-2024,Electronics,USB-C Cable,919.27,1.0,India,COD,Mobile App,Delivered
ORD100513,CUST1043,2024-07-08,Books,Kids Picture Book,202.67,1.0,India,PayPal,Mobile App,Delivered
ORD103522,CUST555,2024-03-11,Home & Kitchen,Blender,1744.28,2.0,USA,Credit Card,Mobile App,Delivered
ORD104351,CUST1759,2024-05-26,Electronics,Bluetooth Speaker,1591.65,2.0,USA,UPI,Mobile App,Delivered
ORD100758,CUST1048,03-09-2024,Books,Kids Picture Book,533.68,2.0,France,Net Banking,Website,Delivered
ORD104841,CUST892,2024-05-11,Fashion,Cotton T-Shirt,2877.16,1.0,India,Credit Card,MOBILE APP,delivered
ORD100857,CUST1661,01-29-2024,Beauty,Makeup Brush Kit,1406.91,2.0,India,Credit Card,Website,Delivered
ORD100660,CUST1411,2024-07-09,Beauty,Hair Dryer,766.57,2.0,UK,COD,Website,Delivered
ORD101668,CUST11,2024-08-11,Fashion,Leather Wallet,316.42,1.0,France,Debit Card,Marketplace,Returned
ORD104249,CUST1087,2024-06-06,Books,Self-Help Guide,507.64,4.0,India,UPI,MOBILE APP,Delivered
ORD100597,CUST1223,07/01/2024,Fashion,Cotton T-Shirt,301.26,1.0,USA,Debit Card,Website,delivered
ORD100742,CUST480,03/09/2024,Electronics,Bluetooth Speaker,3095.09,1.0,India,Debit Card,Website,Cancelled
ORD102352,CUST230,03-25-2024,Books,Cookbook,353.68,1.0,India,Net Banking,website,Delivered
ORD105608,CUST1672,05-27-2024,Home & Kitchen,Non-stick Pan Set,2144.96,1.0,india,credit card,Marketplace,Cancelled
ORD105419,CUST204,08-08-2024,Sports,Resistance Bands,,1.0,India,Debit Card,Mobile App,Delivered
ORD100788,CUST849,2024-03-14,Electronics,USB-C Cable,2769.89,3.0,India,Debit Card,Mobile App,Delivered
ORD100646,CUST1278,2024-03-18,Electronics,Power Bank,4300.19,1.0,United Kingdom,Credit Card,Mobile App,Delivered
ORD100112,CUST449,2024-09-18,Home & Kitchen,Storage Containers,1194.05,2.0,France,UPI,MOBILE APP,Returned
ORD105839,CUST498,2024-01-05,Electronics,Wireless Earbuds,3771.73,2.0,India,COD,Marketplace,Delivered
ORD103863,CUST308,2024-04-21,Electronics,Power Bank,3785.79,1.0,INDIA,Net Banking,Marketplace,Delivered
ORD101142,CUST450,2024-04-06,Fashion,Leather Wallet,2467.93,1.0,India,UPI,Marketplace,Delivered
ORD103949,CUST577,2024-05-27,Beauty,Face Serum,1136.51,1.0,nan,Debit Card,Mobile App,Cancelled
ORD100514,CUST940,01-05-2024,Beauty,Sunscreen SPF50,1262.25,1.0,UK,COD,Website,delivered
ORD103440,CUST819,2024-07-31,Beauty,Makeup Brush Kit,1145.54,1.0,india,Debit Card,Marketplace,Delivered
ORD105348,CUST841,2024-02-16,Sports,Cycling Gloves,1837.51,2.0,India,Credit Card,Marketplace,Delivered
ORD102317,CUST323,2024-01-31,Toys,Building Blocks Set,1043.09,1.0,Germany,PayPal,website,Delivered
ORD105384,CUST1140,2024-05-31,Books,Kids Picture Book,408.18,1.0,USA,Credit Card,Website,Delivered
ORD103582,CUST347,2024-04-08,Electronics,Wireless Earbuds,4369.52,2.0,India,UPI,Mobile App,Delivered
ORD101673,CUST1565,26/05/2024,Books,Cookbook,387.83,1.0,India,Credit Card,Mobile App,Returned
ORD104097,CUST1058,07-19-2024,Toys,Board Game,,1.0,Germany,credit card,Mobile App,Returned
ORD102418,CUST1137,01-03-2024,Electronics,Bluetooth Speaker,4154.35,1.0,USA,PayPal,Mobile App,Delivered
ORD104253,CUST975,06-03-2024,Home & Kitchen,LED Desk Lamp,2244.54,4.0,India,Debit Card,Mobile App,Delivered
ORD100920,CUST978,01-23-2024,Home & Kitchen,Storage Containers,3320.36,1.0,France,COD,MOBILE APP,Delivered
ORD103272,CUST44,2024-06-21,Fashion,Running Shoes,1565.44,1.0,India,Credit Card,Mobile App,Delivered
ORD104693,CUST1020,2024-08-26,Home & Kitchen,Non-stick Pan Set,2077.01,2.0,India,Credit Card,Mobile App,Delivered
ORD100737,CUST141,2024-08-23,Electronics,Power Bank,1287.41,2.0,India,Credit Card,Website,Delivered
ORD101614,CUST538,2024-01-30,Home & Kitchen,Air Fryer,1042.35,2.0,USA,Debit Card,Mobile App,Delivered
ORD100182,CUST784,2024-07-05,Sports,Water Bottle,2443.83,1.0,India,Debit Card,Website,Delivered
ORD105691,CUST1004,08-10-2024,Electronics,Phone Case,4805.01,1.0,USA,UPI,Website,Delivered
ORD103298,CUST220,05-26-2024,Home & Kitchen,Air Fryer,869.83,2.0,India,Debit Card,MOBILE APP,Returned
ORD104172,CUST1634,2024-06-17,Fashion,Cotton T-Shirt,2856.61,3.0,India,Credit Card,Mobile App,Returned
ORD104021,CUST793,2024-08-21,Electronics,Power Bank,790.15,,UK,COD,Marketplace,Delivered
ORD104940,CUST652,04-06-2024,Toys,Puzzle 1000pc,1162.69,1.0,Germany,Debit Card,Website,Returned
ORD101152,CUST181,2024-06-01,Sports,Cycling Gloves,612.5,2.0,Germany,COD,Website,Delivered
ORD104076,CUST1579,2024-03-07,Fashion,Running Shoes,964.82,1.0,India,Credit Card,Marketplace,Delivered
ORD105823,CUST1456,2024-09-23,Home & Kitchen,Air Fryer,3406.37,2.0,India,Credit Card,Marketplace,Delivered
ORD102354,CUST1256,03-25-2024,Home & Kitchen,Storage Containers,2738.0,3.0,India,Credit Card,MOBILE APP,Delivered
ORD101266,CUST1745,21/06/2024,Sports,Resistance Bands,2420.83,2.0,India,Net Banking,Mobile App,Delivered
ORD104028,CUST247,2024-05-15,Electronics,Smartwatch,2289.61,2.0,USA,Credit Card,Mobile App,Delivered
ORD104006,CUST685,03-10-2024,Beauty,Lip Balm Set,1178.63,1.0,nan,,Mobile App,Delivered
ORD105288,CUST917,06-06-2024,Fashion,Sunglasses,816.27,2.0,india,Debit Card,Mobile App,Returned
ORD100525,CUST961,2024-06-18,Electronics,Phone Case,3595.53,1.0,UK,credit card,Marketplace,Cancelled
ORD102216,CUST1170,03-02-2024,Electronics,Bluetooth Speaker,4611.28,1.0,India,COD,MOBILE APP,Delivered
ORD103758,CUST1628,2024-05-06,Fashion,Cotton T-Shirt,1335.49,1.0,India,UPI,Website,Delivered
ORD100755,CUST172,2024-08-29,Fashion,Cotton T-Shirt,2528.71,4.0,UK,credit card,Website,Returned
ORD105080,CUST1346,24/05/2024,Fashion,Cotton T-Shirt,584.83,1.0,UK,PayPal,Mobile App,Delivered
ORD100655,CUST605,08-15-2024,Fashion,Sunglasses,2118.98,1.0,UAE,Credit Card,Mobile App,Delivered
ORD102751,CUST992,2024-07-24,Toys,Building Blocks Set,1139.14,1.0,Germany,Credit Card,website,Delivered
ORD103202,CUST1147,2024-06-22,Fashion,Running Shoes,353.4,1.0,USA,Net Banking,Mobile App,Delivered
ORD100778,CUST1530,2024-08-20,Books,Cookbook,776.71,1.0,USA,Credit Card,Mobile App,Delivered
ORD104503,CUST837,2024-09-04,Electronics,Wireless Earbuds,2635.67,1.0,UK,UPI,website,Delivered
ORD100639,CUST571,02-26-2024,Beauty,Sunscreen SPF50,229.34,3.0,United States,,Website,Delivered
ORD101386,CUST1497,03-06-2024,Fashion,Sunglasses,1279.99,1.0,india,COD,website,Delivered
ORD105341,CUST1053,2024-05-22,Beauty,Face Serum,261.01,2.0,India,Credit Card,Website,Returned
ORD102998,CUST686,07/09/2024,Fashion,Leather Wallet,563.4,1.0,India,Credit Card,website,Delivered
ORD103571,CUST1469,28/06/2024,Beauty,Face Serum,604.38,1.0,France,,MOBILE APP,Delivered
ORD104806,CUST845,2024-08-30,Toys,Board Game,1785.37,1.0,nan,,Mobile App,Returned
ORD103860,CUST1178,2024-02-19,Electronics,Phone Case,3162.41,1.0,UAE,UPI,Website,Delivered
ORD103893,CUST1616,2024-01-20,Home & Kitchen,Blender,1113.08,1.0,USA,credit card,Website,Returned
ORD105651,,03/01/2024,Beauty,Sunscreen SPF50,1240.2,1.0,India,UPI,Website,Delivered
ORD100718,CUST1637,2024-01-18,Beauty,Hair Dryer,839.25,2.0,India,Debit Card,Website,Delivered
ORD101968,CUST1234,23/04/2024,Electronics,Bluetooth Speaker,2034.91,1.0,France,COD,Website,Delivered
ORD102542,CUST833,2024-08-25,Beauty,Makeup Brush Kit,1482.6,2.0,india,COD,Mobile App,Delivered
ORD100814,CUST552,2024-03-06,Beauty,Makeup Brush Kit,1464.23,1.0,USA,Debit Card,Website,Delivered
ORD103852,CUST1425,2024-05-14,Electronics,Wireless Earbuds,4048.41,1.0,United Kingdom,COD,Marketplace,Cancelled
ORD104317,CUST496,2024-05-03,Sports,Yoga Mat,303.88,1.0,UK,Debit Card,Website,Returned
ORD104887,,2024-05-31,Electronics,Phone Case,4661.6,1.0,Germany,UPI,Website,Delivered
ORD100240,CUST238,09-03-2024,Home & Kitchen,Storage Containers,1174.65,1.0,nan,Debit Card,Marketplace,Delivered
ORD104522,CUST43,2024-09-19,Fashion,Running Shoes,1102.9,2.0,India,Net Banking,Website,Delivered
ORD102598,,2024-02-01,Toys,RC Car,375.69,1.0,India,UPI,Mobile App,Delivered
ORD103744,CUST1349,02-22-2024,Beauty,Lip Balm Set,818.34,2.0,india,Debit Card,Website,Delivered
ORD104292,CUST1144,2024-04-20,Home & Kitchen,Air Fryer,1690.64,2.0,UK,credit card,Website,Delivered
ORD105302,CUST322,05-12-2024,Books,Fiction Bestseller,498.91,1.0,United Kingdom,Credit Card,MOBILE APP,Delivered
ORD103985,CUST166,2024-02-21,Home & Kitchen,Air Fryer,2801.28,2.0,India,UPI,Website,Delivered
ORD103872,CUST1774,07-13-2024,Sports,Resistance Bands,1281.32,1.0,USA,Debit Card,Website,Cancelled
ORD105322,CUST1127,2024-09-04,Fashion,Cotton T-Shirt,1480.52,2.0,UAE,UPI,website,Delivered
ORD104260,CUST924,2024-02-21,Electronics,Smartwatch,1936.21,1.0,India,Debit Card,Website,Delivered
ORD104736,CUST431,2024-02-25,Toys,Board Game,1590.45,3.0,India,Credit Card,Mobile App,Delivered
ORD100581,CUST757,2024-05-10,Electronics,Power Bank,1821.83,1.0,France,credit card,Mobile App,Delivered
ORD105976,CUST25,08-03-2024,Books,Fiction Bestseller,691.64,3.0,UAE,UPI,MOBILE APP,Delivered
ORD105485,CUST1710,2024-05-29,Electronics,Phone Case,4261.51,1.0,United States,UPI,Mobile App,Delivered
ORD100172,CUST1408,06-21-2024,Beauty,Lip Balm Set,619.91,2.0,UK,Credit Card,Website,Returned
ORD104248,CUST1769,2024-07-13,Sports,Yoga Mat,2233.34,1.0,India,COD,MOBILE APP,Delivered
ORD103679,CUST1701,2024-08-04,Fashion,Leather Wallet,2541.7,1.0,India,UPI,Website,Cancelled
ORD103361,CUST1089,2024-07-26,Electronics,Phone Case,4443.77,2.0,UK,PayPal,Website,Delivered
ORD100176,CUST294,2024-06-05,Toys,Board Game,171784.0,1.0,UAE,COD,Website,Delivered
ORD103536,CUST1380,2024-08-18,Fashion,Running Shoes,1926.24,1.0,India,Credit Card,Marketplace,Cancelled
ORD101559,CUST313,2024-09-01,Toys,RC Car,720.08,1.0,Germany,Debit Card,Website,Delivered
ORD100526,CUST1593,03-27-2024,Books,Self-Help Guide,296.78,1.0,USA,Net Banking,Website,Delivered
ORD105254,,2024-01-15,Sports,Dumbbell Set,1972.66,,India,Net Banking,Mobile App,Delivered
ORD101429,CUST294,2024-07-30,Fashion,Running Shoes,2634.24,1.0,Germany,Debit Card,Mobile App,Delivered
ORD103358,CUST864,2024-04-17,Toys,Puzzle 1000pc,704.96,2.0,india,UPI,Mobile App,Delivered
ORD103764,CUST267,2024-04-27,Fashion,Cotton T-Shirt,2518.34,5.0,USA,COD,Website,Delivered
ORD100347,CUST833,01-05-2024,Electronics,Bluetooth Speaker,752.01,3.0,India,Credit Card,Website,Delivered
ORD105578,CUST334,2024-04-13,Beauty,Lip Balm Set,339.46,4.0,France,Debit Card,Website,Delivered
ORD102134,CUST896,07-27-2024,Toys,Board Game,1193.96,4.0,UAE,COD,Marketplace,Delivered
ORD102486,CUST1232,14/06/2024,Toys,Board Game,498.96,1.0,India,Credit Card,Marketplace,Delivered
